歌曲ID,歌单标题,创建者昵称,创建者id,介绍,歌曲数量,播放量,添加到播放列表次数,分享次数,评论数
2517310690,鬼卞【全收录】鬼卞不朽,孟颀Kyra,528994385,介绍：	【目前全收录】		鬼老师！	这辈子有一个大哥就心满意足了		众生入座，鬼卞不朽	,89,107081,2124,24,9
6981020556,MIE (MADE IN EMOTIONS 官方版),READONNNNN,1945672740,介绍：	MIE (MADE IN EMOTIONS) 是一群伤感的少年们所组成的说唱团体，其主要音乐风格为 Emo Rap、Melody 及 Punk Rap 等，成立于2021年7月北京的 EMPTISO 家中。MIE 的故事还在更载，未完待续……		团队成员简介...	,35,4009,149,16,22
5484557557,“教堂的白鸽不会亲吻乌鸦”,念汝红妆,311493629,介绍：	《百年孤独》第二十章有一段写到，那个充满智慧的书店老板离开在马孔多回到自己故乡后，因为太过于想念马孔多而饱受心灵上的折磨，在他领悟到人生的真谛后写信给奥雷连诺说：“不论在什么地方都要记住，过...	,621,95972,821,16,6
6942531456,想念你身体里波光万顷的海,一只眼睛的鹿_,1447630647,介绍：	我今天吃了一碗面	很辣很辣	想去买水	你会不会觉得我在讲废话	,69,104360,2955,11,7
5027691779,「励志Rap」年轻不畏风浪 奋力逆风启航,音乐变革者-,1508759381,介绍：	人生的路上就是不断跌倒	再不断爬起	从这个过程中	我们学会勇敢	我们找到生命的意义		当你被现实打垮	不妨听听这些说唱	希望能给你力量	然后带着力量	不管别人的眼光	只要大步向前		Peace&love	,41,128707,1204,20,7
4879610964,怦然心动丨 颜嗓俱佳的rapper,HW98_,116783283,介绍：	k-pop作品里总是有丰富多彩的合作曲。说到风格的混搭。尤其引人注目的就是人气主唱们与 rapper的合作，本单盘点了部分韩团主唱、solo歌手与 rapper们的作品~持续更新敬请期待	,220,389880,4242,65,113
6833308569,请往前走，不要在此停留,苏小安,48113,介绍：	在人海中相遇，在人海中走散，不管留下的是无限的怀恋还是甜蜜的回忆。以后的路还长，愿我们都有值得开心的明天。	,82,395420,5947,60,120
6963036665,RapRap唱情歌,小嘉良W,626560999,介绍：	情感中的独行侠 	想把你留在这里 和散落的花还有回不去的家	,193,14627,266,284,26
7084684333,大概率她根本不会想起你,和你双排就像坐牢,3945890916,介绍：	为什么你还是常常出现在我的梦里……	,128,205714,13741,26,9
2679916677,『Melodic Rap』 | 令人沉醉的旋律说唱 |,HsiungTheKid,358740898,介绍：	本歌单为Melodic Rap爱好者量身定制。	Melodic Rap（旋律说唱）作为当下十分火热的说唱形式和说唱发展的未来，以抓耳的旋律以及引人入胜的flow而著称，首首精选，持续更新。	（本歌单目前暂时不接受音乐人...	,372,4135432,64593,888,328
6904135265,【说唱情绪】放手 也许就不遗憾了,Lion_Z狮子,419964543,介绍：	我的过去 我的未来	编制旋律 还在等待	你的过来 待续...	,38,174391,4185,14,9
5263926554,厂牌精选 | Empire Distribution,云音乐说唱专区,3856379473,介绍：	Empire Distribution	创建年份：2010	创建者：Ghazi Shami	音乐风格：以说唱为主	总部：旧金山	,47,31339,484,3,5
6801988165,右右右，切克切克，万凸思瑞！！看过来,仙得乐在此,131361707,介绍：	非嗨场不让用的爆款嘻哈大作合集，一次释放所有能量	,41,4139,1844,0,评论
5128390910,小破站『说唱新世代』第一季歌单完结,玉米地之歌,64058811,介绍：	B站SS级说唱节目。	因为版权保护，只更新网易有版权的音乐。	,48,3714963,53597,336,160
2561600993,唱支rap给党听,抬眸间一笑嫣然,127095462,介绍：	谁又说金庸封笔古龙逝，从此再无英雄志？	,62,53909,1474,17,18
6709733592,【说唱伴奏】free hiphop伴奏适合新手持续,kyrielong8,1626721546,介绍：	适合新手的说唱伴奏，赶紧收藏吧，持续更新噢	,1517,4925,184,2,评论
6661360877,Rap / 让你的神经安全着陆,月亮你别弯,1641505114,介绍：	让你的神经安全着陆叭	每一首都可以让你单曲循环	一定会是你最有品味的歌单 	持续更新 ing...		,175,1392060,6968,291,32
6938479113,甜蜜说唱 ：心动到小鹿乱撞,一只眼睛的鹿_,1447630647,介绍：	他一眨眼 温顺的小鹿有跳动一下 柔软的暖风有轻拂一下 遥远的星星有闪烁一下 我也有心动 却不止一下。	,60,321983,4377,22,7
7104213792,RAP|用说唱让你小鹿砰砰乱撞,妳的一笑哥哥,1637098858,介绍：	流氓有文化，rapper说情话	,68,157675,2567,117,1
6691386204,我和你有一个共同点，就是都很喜欢你,饼饼今天学习了嘛,1685802164,介绍：	我和你有一个共同点，就是都很喜欢你。Yic	,100,1493668,48125,2175,9
6896529514,同一个beat就要一起听,9NineZ,555328767,介绍：	如果两首歌用同一个beat，或许不止可以用来battle哪个好听哪个难听，它们的存在本身就是一种莫名其妙的默契，两个不相关的话题或者情绪居然能用同一个鼓点契合，是一种独属于音符的浪漫。		封面: 直火帮xz...	,80,1271,62,2,6
7121795000,Rap|我看过流心坠过地面.,被爱没有怨言,2035730766,介绍：	rap怎么唱	我: 我看过流行坠过地面 诶~	,26,146,5,1,1
7042945337,『浪漫rap』队长/刘思达/JonyJ/是告白的歌,肆玖新青年,383335179,介绍：	队长	黄礼格	夏之禹	Jony J	你的大表哥曲甲	沙一汀	楊佬叁	廖效浓	刘思鉴	...	...	日更	一人一首浪漫告白情歌	,167,305993,1850,31,7
5442920658,二次元女孩感受不到我的爱,不许凶我QnQ,373045659,介绍：	回憶。		——念2020初識致結束	,121,4013,76,3,3
6897440895,霓虹说唱° 东瀛武士的吟唱,寻觅维恩斯,536648815,介绍：	是夜，潮湿的小酒馆迎来了一群不速之客，他们身着武士服，手持一把武士刀，嘴里哼着不知名的潮式Rap		整理完成：8.6	,88,2157,77,2,1
7081606805,Raymone的伴奏VOL.1 TRAP Beat丨陷阱黑暗丨,ProdRaymone,305156777,介绍：	☢以下是Raymone的代售伴奏，都可免费下载使用（仅限非商业及个人用途）	☢如需去水印Tag丨 更高无损音质版本 丨跨平台发布歌曲 丨商业演出及MV 丨编排及分轨丨 买断 请联系作者Raymone 私信或+v：ProdRay...	,26,27227,155,0,评论
3189305176,免费trap伴奏 顶级狠货 炸裂你的头皮,AD钙不仅好喝还好听,2012255998,介绍：	只收录免费的，高质量的trap风格伴奏	投稿会听，收录会私信提醒。	非吊勿扰。	,39,25072,252,2,1
7020977703,「心动Rap」看朝朝星野跌入浪漫瞬间,_狗十三-,350433848,介绍：	在Rap里感觉心动	在Rap里感觉浪漫		看落日跌进朝朝星野	看朝朝星野瞬间跌入浪漫	,43,95468,1006,27,6
6926757434,韶关说唱❌WE SAINTS！！,Lil_Majin,416319322,介绍：	主要收录韶关本地说唱团队“Saints Gang”作品，分享粤北韶关地区的说唱。	收录韶关各地各类说唱！！	PEACE OUT！！	欢迎私信投稿收录！	,24,1057,33,3,评论
5392544852,‹ʙᴇᴀᴛ›情歌·制作人的浪漫,CreepyCreepyCreepy,396664333,介绍：	·持续更新·	,151,92638,1883,856,1
6600729957,Alan870806,trashz,361553195,介绍：	欢迎大家 丨 需 vip 自行购买 或 替换版本 丨 推荐随机播放 丨 如有遗漏感谢补充 丨 煽情的话不多讲 只要Alan播一天 就会跟更一天 丨 大家也多多支持 < 瞳瞳要好好学炉石 > 小姐姐UP主	,181,41087,1312,215,24
5382981655,说唱 | hiphop让你听,贾嘉葭,262796225,介绍：	这里是说唱集合地，直击你内心的深处	,90,128766,2122,1134,63
2196397364,沉迷Luh Kel （旋律天才）,那是我仅有的温柔和爱你的原因,415993211,介绍：	Luh Kel(lifeluhkel)原名Turran Coleman，于2002年5月20日出生（那应该是金牛座），来自圣路易斯。电影音乐的最新签约作者说唱歌手，他所freestyle翻唱的《So Sick》在各个音乐平台爆火，使越来越多的人关...	,91,7215380,122415,1797,456
7069527256,For Life,小杨同学oop,2037907799,介绍：	Newwwwww	迷迷糊糊的说唱	,151,13148,234,0,1
5380036578,制作人合辑 | Kanye West,云音乐说唱专区,3856379473,介绍：	Tag: “Kanye West on the track by the way” (仅在Keyshia Cole的出道主打“I Changed My Mind”中出现一次)		美国知名说唱歌手、制作人和流行品牌设计师。他对21世纪主流嘻哈音乐和流行音乐的发展产生了...	,79,98988,817,33,9
7081481567,海尔兄弟不会被外表蒙蔽,意大利面杀手,1771215488,介绍：	一些海尔老歌 还是那句话：成名的艺术家反为盛名所拘束 	所以他们最早的作品往往是最好的	,82,1443,80,4,3
5402472161,宝藏说唱:等待开启的rap男孩,我现在在外面勒,3998569634,介绍：	没一首歌都是一个故事	,66,387104,2028,11,5
5468327042,适合拿来写歌的舒适（狂躁）伴奏,舰长_L,569343984,介绍：	持续收录优秀伴奏	入单请私信作者	,33,37874,1188,1,评论
6812132677,中文New Wave宝藏铺,AKONN7,4959308374,介绍：	收录国内小众好听的New wave宝藏歌曲，总有一首会是你喜欢的感觉	,60,53737,1086,321,7
6839035914,Masiwei马思唯,YounG-Silver,1295049957,介绍：	马思唯		,50,4110,151,0,评论
7056222219,丧rap | 该怎么形容你最贴切,欧阳鹏oyp,331324091,介绍：	用什么去形容你最贴切！	用什么跟你比较才算特别！	,51,319685,5315,0,评论
5070814755,bbno$ 魔兽世界游戏时间专属BGM,bbnomula,431485155,介绍：	the music i listen to when i play world of warcraft hhhhh wo a ni 我在玩魔兽世界时听的音乐 哈哈哈哈哈 我wo 爱a 你ni	,37,249852,3480,90,352
5122690645,『Hiphop/嘻哈/说唱/trap 』蹦迪必备,埃里卡不睡觉,89140656,介绍：	喜欢的hiphop夜店dj都会打的歌单！	,110,140816,1834,29,10
5240443614,「说唱BEAT」说唱伴奏，rap beat收录,小熊软糖软绵绵的,1680291771,介绍：	本歌单收录的所有伴奏请按规则使用，具体的使用规则请详细阅读歌词内容或联系作者！！！	,131,96031,1860,10,1
5323122346,Hiphop（ Trap | melodic rap旋律说唱 ,秋chill的首席推歌官,413345699,介绍：	抖音:香菜小绿 无脏标E不歌单	Hiphop歌单 不都是trap	别说这首不是旋律 那首不是trap了	gfunk jazzhiphop gansta都有	会根据自己近期喜好排序 歌单禁止搬运 ———————————————————— ——...	,811,1464765,21951,315,98
6797181010,关于情绪 emo rap,DAISY_tL,3575748309,介绍：	国外国内都有 听就完了	进来的朋友们麻烦多多评论收藏！还有转发	高质量作品投稿/推广：lzt1721937193（备注来意）	,182,153680,2764,39,27
4985730604,TT｜姜云升｜沙一汀｜法老｜王嘉尔｜Jony J,问君安否,559878458,介绍：	『TT /小鬼/满舒克/马思唯/范丞丞/福克斯/Jony J/姜云升/乃万/沙一汀/法老/王嘉尔/艾褔杰尼/某幻君/ 77 / mac ova seas / XXX TENTACION / bbno$…』	,514,390342,6318,57,33
2903182988,〖提神醒脑，抗疲劳〗燃说唱\持续更新,赛赛尔啊,1893595121,介绍：	精品中的精品	说唱中的说唱	音乐的力量/接歌单TG 相关词私聊会被屏蔽 永久收录	,108,3621075,52949,988,271
6952253696,加点说唱Sauce，生活更有Sense,硬地原创音乐榜,3242104111,介绍：	 【硬地新歌Vol.19】&说唱特辑	分享近两个月的说唱新歌，	让思绪跟着说唱旋律一起跳动，	身体不自觉地开始wave，	不听完不许睡！		/封面源自网络	,46,123499,746,6,7
6730166271,【江辰】rapper也很温柔,是予笙笙呐,1400374476,介绍：	这么酷的男孩子，只在小说里出现过.	,25,1981,51,0,1
3218900016,旋律与节奏｜“杀该杀的，救该救的”,JungleMedia,120651876,介绍：	—全时段随机播放—		宇宙/神经/初恋/多巴胺/生命的意义/过去与未来/家/人格/神性		得把坏人杀了，要不好人太少了。		А. П. 普拉东诺夫《地槽》	苗澍丨译		封面：suzumesakiii	,417,227609,2852,46,30
7113885455,（说 唱 情 歌）补充浪漫想像力,不文艺的Un,360954215,介绍：	持续收集情歌Rap更新	,35,3190,234,199,评论
5146890885,说唱伴奏 | Boombap Rap beat,说唱伴奏站,1844510388,介绍：	Beat type : Oldschool Boombap	日更-感谢收藏	,138,20683,335,62,评论
6937614244,姜云升 较全原声歌单,汀彰,1851327573,介绍：	姜云升将匀升。	*含重复歌曲不含翻唱歌曲伴奏 如有误请指出 建议下载 不定期删除下架歌曲添加歌曲	封面来自网络 侵删	,152,998,31,0,评论
6835124022,节奏Rap｜运动一夏 健身必备,这条平凡的狗_QwQ,109390499,介绍：	随着近几年人们生活水平提高…	越来越多的人喜欢上了健身…	但是健身本就是枯燥乏味的过程…	过程虽然很辛苦…	但是只要坚持就会得到想要的回报…	健身不光是身材上的变化…	更多的是内心的变化…	让你由内...	,54,289126,3062,37,11
7053327377,说唱｜外语旋律与心脏的碰撞,093November,1769726594,介绍：	随着时间流逝 甚至性和友情都无法刺激我神经 音乐和亲情却直击心脏 让我感受心脏跳动.	歌单多为旋律说唱 是自己认为优秀的音乐作品 能引起情绪的共鸣 感谢相遇与欣赏 能给我们共同享受音乐的机会.	,106,146,3,0,评论
7044872384,旋律说唱｜请感受rap的深情告白,陈渝Ya,3983856407,介绍：	超级好听的中文旋律rap	旋律控的最爱	,40,25530,601,2,2
5398147722,不是吧不是吧难道单押也算押,倦是信仰,3217709799,介绍：	rap	,148,95317,941,9,2
6904143599,说唱伴奏‖十秒就能打动你,Lion_Z狮子,419964543,介绍：	每个人都说自己爱的最深	,39,72251,3549,1,评论
4967772776,Jazz Hip-hop,Mr_困倦,1434205243,介绍：	Jazz Hip-hop爱好者	,160,75195,2428,26,55
2644743965,【海外说唱】超级好听英文Rap歌单,棉花糖Edm,357701301,介绍：	多以西海岸说唱为主，只是选择性挑自己喜欢的歌进歌单。（随机播放，惊喜不断.）（喜欢就收藏，爱就分享.）不固定更新哈。	,148,739530,10335,86,107
6663105767,Trap 味道很纯的808,Judith_ANGEL,485795511,介绍：	盘点那些看封面就忍不住点进去的Trap音乐。	,356,1354124,8396,1667,14
6813770457,Free beat | 中文说唱制作人,zzconpro,3290028662,介绍：	此歌单收录国内制作人优秀free beat	,34,2283,133,0,1
2353138113,一份超级温柔的歌单,QMMJJN,623117053,介绍：	静下来想你，觉得一切都美好的不可思议。	,488,3585425,35026,359,115
5466856118,“你像黑夜中盛放的烟火，却转瞬即逝”,JossJoy,1605617325,介绍：	像黑夜中盛放的烟火转瞬即逝	我们的世界都不会再拥有彼此	…………	,60,134751,1213,1055,13
6699333263,4.17成都ayo音乐节 考后回顾 冲!!!,最后一句我笑了吗,449502518,介绍：	现场永远的神!	,51,11527,227,15,7
5134756276,【说唱】必听的国内新生代,Aricdontluv,86104955,介绍：	国内说唱新生代的作品，欢迎收听。	中国的hiphop将会在新生代的带领下走的更远	,38,263464,5376,232,3
=990015063,尝一口你就知道敲甜的rap［情歌2.0］,Aloneha,273860793,介绍：	吃到了一颗好吃的糖 想跟你的嘴分享	,133,1448037,18199,198,55
5455105526,超神韵脚 抓耳旋律 爆炸说唱,终能熬过一切,1537060840,介绍：	derrrrrrrrrrrrrrrrrrrrr～	,458,382538,4610,243,35
6775976497,【欧美】深情说唱•将爱意投放进音乐和酒精,LiLaCphoria伊柾,409028007,介绍：	多亏还有音乐和酒精，		不然人类澎湃的爱意该往哪里投放。		酒能在高兴时助兴，在悲伤时解忧。		在无心睡眠时带来一场酣梦，		在灵感枯竭时带来酒兴。		生命注满了爱，犹如酒杯斟满了酒。		我醉与不醉是在...	,49,397432,4806,97,32
6846678704,稀有“好音乐”,坏女人克星,1374751803,介绍：	稀有好听众	,477,3505,111,3,评论
